Energy_eV,Experimental_Abs,Total_Model,Vib_0-0,Vib_0-1,Vib_0-2,Vib_0-3,Vib_0-4
1.294457841387157693e+00,1.026131565693496756e-01,2.424442667807812205e-09,2.424442311859407002e-09,3.559484047421880159e-16,2.563161682697971226e-25,1.208258460890379453e-36,4.141711927701592547e-50
1.293472138192894194e+00,1.032790867281538350e-01,2.244036493577577568e-09,2.244036172860400626e-09,3.207171767465830870e-16,2.248167298215142947e-25,1.031644801236208631e-36,3.442454580270151472e-50
1.292487935042057945e+00,1.027928354348991574e-01,2.076975935449824730e-09,2.076975646475857236e-09,2.889739676671703400e-16,1.971970257871999640e-25,8.809219490542922502e-37,2.861615073489612215e-50
1.291505228513102566e+00,1.026330455006610742e-01,1.922280489652803775e-09,1.922280229279349595e-09,2.603734538539259142e-16,1.729781766381734043e-25,7.522836549279220720e-37,2.379079231028215238e-50
1.290524015194879581e+00,1.024689539456672682e-01,1.779041118393692298e-09,1.779040883789202388e-09,2.346044899385149841e-16,1.517405309186182579e-25,6.424847855855413442e-37,1.978159564986864699e-50
1.289544291686599120e+00,1.019119178726004965e-01,1.646415088903935679e-09,1.646414877517207805e-09,2.113867280028808479e-16,1.331163259038836755e-25,5.487583797588968442e-37,1.645009789750724423e-50
1.288566054597790833e+00,1.016496720693094574e-01,1.523621181196268645e-09,1.523620990728697753e-09,1.904675708745182182e-16,1.167832593564873136e-25,4.687449973748816531e-37,1.368139661220567997e-50
1.287589300548263926e+00,1.009380593864283027e-01,1.409935238520439291e-09,1.409935066901012661e-09,1.716194265670719625e-16,1.024588590875881649e-25,4.004325353347798148e-37,1.138012901320618847e-50
1.286614026168069191e+00,1.004789670090878717e-01,1.304686036313171336e-09,1.304685881675937218e-09,1.546372341353051457e-16,8.989555114114317052e-26,3.421049552706425461e-37,9.467139385699695311e-51
1.285640228097459925e+00,1.001312144589666525e-01,1.207251447122301711e-09,1.207251307786067621e-09,1.393362341441630039e-16,7.887633976768379114e-26,2.922986001618788625e-37,7.876716530200005868e-51
1.284667902986852850e+00,1.000921594370173251e-01,1.117054880555021036e-09,1.117054755005061281e-09,1.255499595941017494e-16,6.921102316448653580e-26,2.497649736332258978e-37,6.554303469570984707e-51
1.283697047496790811e+00,1.001777160406637501e-01,1.033561978762200548e-09,1.033561865633774857e-09,1.131284255272088221e-16,6.073287842103494614e-26,2.134390233068442338e-37,5.454598449439927017e-51
1.282727658297903028e+00,9.914359120178903306e-02,9.562775493320361198e-10,9.562774473955384451e-10,1.019364976863688576e-16,5.329575739129084891e-26,1.824121121420027314e-37,4.539980187634288035e-51
1.281759732070868907e+00,9.896580284177163012e-02,8.847427187350850292e-10,8.847426268826626569e-10,9.185242253627414049e-17,4.677154246482539239e-26,1.559089830036197852e-37,3.779201848302252719e-51
1.280793265506378065e+00,9.872425678093937895e-02,8.185322906427062368e-10,8.185322078762034237e-10,8.276650270050763643e-17,4.104791755581610233e-26,1.332681249299120306e-37,3.146307751394944881e-51
1.279828255305094586e+00,9.804125830299625921e-02,7.572522945413541310e-10,7.572522199614508092e-10,7.457990344287612515e-17,3.602641518539143476e-26,1.139250374226619749e-37,2.619734721215460322e-51
1.278851508838513951e+00,9.807033098659743986e-02,6.997908917666399858e-10,6.997908246588657256e-10,6.710777410151743144e-17,3.156426470886922470e-26,9.718912774885783559e-38,2.176105527618341557e-51
1.277889421342814469e+00,9.780860833305120294e-02,6.473592196892274844e-10,6.473591592182542544e-10,6.047097315465730885e-17,2.770557376845772387e-26,8.309727218725041239e-38,1.812370133959005763e-51
1.276941930035939698e+00,9.733536674905135522e-02,5.994769499962546726e-10,5.994768954274829128e-10,5.456877178973844434e-17,2.436322139081860070e-26,7.120736774181125097e-38,1.513407594135448317e-51
1.275982712492282456e+00,9.653427068278101764e-02,5.545272462103653908e-10,5.545271970374829148e-10,4.917288244678983258e-17,2.138688637450574252e-26,6.089328556213710252e-38,1.260759528742176033e-51
1.275024934963445933e+00,9.656120121821117064e-02,5.129324010998615761e-10,5.129323567889112011e-10,4.431095042303705808e-17,1.877506244985920965e-26,5.207771583483537061e-38,1.050421785193023234e-51
1.274068594209152749e+00,9.622345299754044012e-02,4.744433833024621711e-10,4.744433433723518270e-10,3.993011027108911149e-17,1.648300129554613505e-26,4.454229092494258780e-38,8.752866643508383093e-52
1.273113686998839755e+00,9.629233807015182001e-02,4.388295293822028906e-10,4.388294933994709630e-10,3.598273196291359518e-17,1.447146056863055057e-26,3.810055772801234225e-38,7.294441624037456291e-52
1.272160210111621836e+00,9.640919864965623309e-02,4.058771991147721278e-10,4.058771666888697366e-10,3.242590240978850048e-17,1.270602495412867203e-26,3.259329994030808646e-38,6.079795381432519244e-52
1.271208160336255055e+00,9.617583999309989307e-02,3.753885283687026901e-10,3.753884991477443593e-10,2.922095831495753669e-17,1.115651111048054624e-26,2.788454787624696426e-38,5.068051976689764187e-52
1.270257534471101790e+00,9.570853748938699945e-02,3.471802725704623036e-10,3.471802462373969939e-10,2.633306527961725511e-17,9.796446123817460917e-27,2.385817449681751930e-38,4.225210616513279141e-52
1.269308329324093432e+00,9.535935030703872328e-02,3.210827342392055170e-10,3.210827105083669208e-10,2.373083858499984322e-17,8.602610372301614952e-27,2.041499128868765419e-38,3.522985752589666210e-52
1.268360541712695966e+00,9.499554134058507682e-02,2.969387685402504480e-10,2.969387471542489617e-10,2.138600152592659014e-17,7.554636830147837057e-27,1.747027039072366600e-38,2.937843456813705345e-52
1.267414168463873558e+00,9.458469505180189252e-02,2.746028612365716172e-10,2.746028419634940247e-10,1.927307757906876164e-17,6.634659829070236434e-27,1.495163023213494897e-38,2.450200760247885332e-52
1.266469206414053694e+00,9.454036568227655590e-02,2.539402738181999127e-10,2.539402564490868978e-10,1.736911305675819941e-17,5.827007160337705194e-27,1.279723120519571893e-38,2.043760313997896692e-52
1.265525652409091428e+00,9.352387418194486879e-02,2.348262509613993509e-10,2.348262353079721468e-10,1.565342722846313858e-17,5.117930158576862272e-27,1.095423578407691763e-38,1.704957432562557731e-52
1.264583503304234302e+00,9.397977195045538468e-02,2.171452858156698579e-10,2.171452717082826389e-10,1.410738719059122401e-17,4.495367072345565042e-27,9.377494223197323127e-39,1.422500480318150468e-52
1.263642755964088149e+00,9.386495160705803087e-02,2.007904389381400607e-10,2.007904262239350197e-10,1.271420503432198250e-17,3.948735607975580149e-27,8.028422696541095472e-39,1.186988796884014706e-52
1.262703407262581123e+00,9.353796148703480418e-02,1.856627069938544622e-10,1.856626955350993578e-10,1.145875510361570879e-17,3.468751042516541847e-27,6.874045621013465713e-39,9.905950409058823665e-53
1.261778293343101875e+00,9.264921079574688079e-02,1.718548287955057230e-10,1.718548184533804942e-10,1.034212521303812281e-17,3.052678325518916870e-27,5.898697621342908085e-39,8.288499692774049029e-53
1.260841713524560870e+00,9.198983056904413980e-02,1.588993306463295169e-10,1.588993213251791527e-10,9.321150393420557242e-18,2.681886730959710813e-27,5.051442845115111997e-39,6.918873653810970734e-53
1.259906523064417749e+00,9.160143681934707072e-02,1.469169490596221040e-10,1.469169406585403666e-10,8.401081752765180856e-18,2.356254834565721433e-27,4.326270378386968540e-39,5.776306707697461052e-53
1.258972718873422547e+00,9.084412950857191638e-02,1.358349096099470292e-10,1.358349020380098638e-10,7.571937157500102011e-18,2.070268194079118584e-27,3.705534204761083493e-39,4.823035666837425013e-53
1.258040297871477087e+00,9.090276505983856115e-02,1.255858521988524995e-10,1.255858453741298636e-10,6.824722647795537458e-18,1.819087420869144631e-27,3.174146719346736710e-39,4.027597821391191274e-53
1.257109256987601231e+00,9.023468676721511927e-02,1.161074306803756765e-10,1.161074245290411188e-10,6.151334568709415713e-18,1.598465344276029484e-27,2.719206681109771276e-39,3.363776465377472529e-53
1.256179593159899577e+00,8.984550107504805927e-02,1.073419418829672534e-10,1.073419363384958588e-10,5.544471396355921434e-18,1.404674364083612596e-27,2.329681428490384258e-39,2.809723449285336223e-53
1.255264010366051064e+00,8.976832487778509118e-02,9.934279236361074723e-11,9.934278735894220805e-11,5.004668555160433969e-18,1.236628784141986866e-27,2.000363880722060505e-39,2.353016933626583851e-53
1.254337072741434467e+00,9.007825978296564451e-02,9.183889751065061252e-11,9.183889299958342770e-11,4.511067196841137281e-18,1.086819121133875780e-27,1.714119602334058626e-39,1.965946109014265851e-53
1.253411503082987988e+00,8.973795700029811584e-02,8.489997388140261462e-11,8.489996981519002252e-11,4.066212604641668806e-18,9.552085772679370992e-28,1.468968472018131659e-39,1.642758084544027337e-53
1.252487298364695967e+00,8.870163658149789188e-02,7.848365160662186315e-11,7.848364794133647613e-11,3.665285386313148297e-18,8.395803408925581520e-28,1.258992402710511970e-39,1.372875249397534689e-53
1.251564455569461831e+00,8.838694959968225462e-02,7.255072344625104948e-11,7.255072014230801007e-11,3.303943042311866210e-18,7.379883279936388391e-28,1.079128270359670903e-39,1.147477040546583281e-53
1.250642971689073901e+00,8.879161555651503279e-02,6.706491002672297728e-11,6.706490704845023790e-11,2.978272745159588379e-18,6.487240371318263431e-28,9.250440222360909368e-40,9.592071540422545629e-54
1.249735439070358112e+00,8.814617329838300708e-02,6.205947344574063527e-11,6.205947075717354609e-11,2.688567088957864828e-18,5.712948812661125547e-28,7.947067907605315081e-40,8.038987412146205187e-54
1.248816645517352386e+00,8.777437519865440019e-02,5.736465135555868068e-11,5.736464893192290448e-11,2.423635767552252427e-18,5.022469120026820444e-28,6.813567855512873961e-40,6.721713039389653785e-54
1.247899201948333037e+00,8.736103325364651118e-02,5.302395640826779716e-11,5.302395422341929549e-11,2.184848499615321235e-18,4.415681263636551476e-28,5.842271640414818649e-40,5.621006474648344869e-54
1.246983105390184976e+00,8.729175220457772999e-02,4.901077253388264006e-11,4.901077056426051732e-11,1.969622127982705889e-18,3.882413034156134741e-28,5.009892971504485256e-40,4.701145673287746248e-54
1.246080874668381799e+00,8.724970468660775413e-02,4.534935924720736768e-11,4.534935746905475759e-11,1.778152612001353882e-18,3.419752088987772237e-28,4.305547174576634280e-40,3.941947758763304578e-54
1.245167444896319697e+00,8.681965380117112607e-02,4.191547748458676157e-11,4.191547588154044832e-11,1.603046317210395627e-18,3.007084977230245251e-28,3.692782409924404808e-40,3.297697062228368965e-54
1.244255353308314493e+00,8.715940629704327369e-02,3.874090524483973477e-11,3.874090379962941503e-11,1.445210319243398813e-18,2.644360024386899924e-28,3.167515504139652254e-40,2.759091950515348861e-54
1.243344596965838100e+00,8.631830999581381614e-02,3.580612635313990504e-11,3.580612505020087018e-11,1.302939023289796119e-18,2.325516070499810899e-28,2.717211755736695563e-40,2.308751126035937190e-54
1.242447621814975589e+00,8.712761228528789759e-02,3.312883062874287501e-11,3.312882945237905626e-11,1.176363819783910770e-18,2.048830220057231258e-28,2.336035377476874986e-40,1.936879438077493968e-54
1.241539508991148955e+00,8.644134733634456502e-02,3.061813064151892858e-11,3.061812958092040657e-11,1.060598523073823759e-18,1.801990037841673446e-28,2.004301879921906140e-40,1.621152413045170989e-54
1.240632722688571166e+00,8.565224192218824639e-02,2.829722793249528406e-11,2.829722697625121534e-11,9.562440711299650909e-19,1.584976765991985020e-28,1.719834568198207674e-40,1.357064995898777349e-54
1.239752049590082006e+00,8.560952002826041629e-02,2.620837795046113206e-11,2.620837708583765271e-11,8.646234749794281653e-19,1.399082866517670001e-28,1.482073436780822988e-40,1.141685377842842543e-54
1.238885003496852821e+00,8.511676393960541931e-02,2.429958834342088260e-11,2.429958756051541929e-11,7.829054641261034246e-19,1.237227365625416780e-28,1.279970079912806414e-40,9.629434289533150565e-55
1.237895577518218992e+00,8.511219668096131619e-02,2.228734259400537577e-11,2.228734189506240233e-11,6.989429754744807555e-19,1.075115864104547967e-28,1.082627798228799798e-40,7.927823832131172843e-55
1.237031125299281831e+00,8.481684439370594519e-02,2.066348434857247327e-11,2.066348371566345738e-11,6.329090163888612494e-19,9.508441278115906126e-29,9.351644516107090648e-41,6.688331469375088411e-55
1.236167879573322637e+00,8.569636643980250990e-02,1.915767102861083127e-11,1.915767045548628445e-11,5.731245468444068800e-19,8.409804023239004651e-29,8.078553256354958417e-41,5.643293937312533504e-55
1.235182787130192361e+00,8.529312047246141726e-02,1.757033871906065065e-11,1.757033820736604194e-11,5.116946097283185393e-19,7.309243014509277813e-29,6.835103284509262688e-41,4.648034899189463334e-55
1.234322118256022227e+00,8.485416276642662736e-02,1.628945682606569472e-11,1.628945636268661189e-11,4.633790810058618696e-19,6.465428952813144185e-29,5.905676043747018205e-41,3.922778070107598346e-55
1.233462647965781311e+00,8.533683447279274970e-02,1.510175222904335660e-11,1.510175180940954275e-11,4.196338178597798097e-19,5.719327504804330372e-29,5.103064339297621020e-41,3.311076292040982954e-55
1.232604373757455241e+00,8.463392642530788434e-02,1.400046519595672064e-11,1.400046481593090431e-11,3.800258166392304613e-19,5.059590039188657674e-29,4.409906522125316928e-41,2.795089557759938417e-55
1.231624950337703694e+00,8.470303764923443890e-02,1.283964550558885868e-11,1.283964516626431899e-11,3.393245397652005476e-19,4.398548443300963113e-29,3.732635525243836508e-41,2.303426372006629527e-55
1.230769230769230838e+00,8.466870408383590785e-02,1.190300270982263125e-11,1.190300240251273745e-11,3.073098928271115289e-19,3.891604272236825667e-29,3.226213700303245256e-41,1.944958581266178089e-55
1.229914699464391914e+00,8.400420804026287325e-02,1.103455416601408422e-11,1.103455388769264614e-11,2.783214359740810117e-19,3.443268501281236739e-29,2.788737818284478311e-41,1.642470097129062199e-55
1.229061353949846502e+00,8.367017125243414455e-02,1.022934733690978392e-11,1.022934708483714543e-11,2.520726355031592148e-19,3.046744895954279767e-29,2.410789433615067655e-41,1.387189130281911915e-55
1.228087550757650748e+00,8.379986110840074998e-02,9.380672062167158993e-12,9.380671837070038650e-12,2.250971227770814678e-19,2.649346899723791585e-29,2.041365519583731013e-41,1.143816049894974900e-55
1.227236737925573973e+00,8.304732809170743690e-02,8.695939285300412241e-12,8.695939081423326122e-12,2.038770862544939936e-19,2.344517485990409235e-29,1.765028940045070221e-41,9.662819575114071029e-56
1.226387103154979785e+00,8.332785318442981204e-02,8.061099525623146277e-12,8.061099340961759824e-12,1.846613875045715343e-19,2.074871899756941474e-29,1.526230094190375103e-41,8.163993358518241680e-56
1.225538644000790711e+00,8.258840232287960326e-02,7.472525761932977227e-12,7.472525594672604811e-12,1.672603718347611775e-19,1.836336736546975713e-29,1.319852345397097389e-41,6.898465576784539682e-56
1.224570412798735797e+00,8.289293277689449568e-02,6.852218097070458447e-12,6.852217947694374686e-12,1.493760835113516767e-19,1.597220464108093181e-29,1.118053768457707451e-41,5.691344736304625878e-56
1.223724464620546737e+00,8.228641515249685012e-02,6.351769661670327659e-12,6.351769526363964924e-12,1.353063622377630232e-19,1.413760506587951239e-29,9.670473318691145602e-42,4.810322739085217032e-56
1.222879684418145985e+00,8.151481596818274666e-02,5.887813058509615982e-12,5.887812935945052930e-12,1.225645625529762344e-19,1.251440540450698298e-29,8.365078283330989718e-42,4.066161443805061585e-56
1.222036069774317557e+00,8.068057011976870196e-02,5.457693028773378307e-12,5.457692917748257026e-12,1.110251212376726598e-19,1.107817046398259938e-29,7.236516410732233306e-42,3.437526835186598912e-56
1.221073362875430890e+00,7.964587193362011874e-02,5.004409120210466308e-12,5.004409021046317719e-12,9.916414864387133353e-20,9.638101195749725007e-30,6.132580532959002149e-42,2.837594454361892266e-56
1.220232237748474668e+00,7.880756726579581095e-02,4.638732373907465384e-12,4.638732284075284123e-12,8.983218196106796147e-20,8.532960506025551321e-30,5.306189267254197001e-42,2.399502713351391623e-56
1.219392270626413532e+00,7.889286090338437640e-02,4.299738023795707104e-12,4.299737942415440853e-12,8.138026551659359074e-20,7.554950218119660650e-30,4.591552513848200513e-42,2.029285864533979429e-56
1.218553459119496862e+00,7.875163119518388544e-02,3.985482911717116528e-12,3.985482837991870471e-12,7.372524604298958671e-20,6.689399739377604932e-30,3.973504792402695403e-42,1.716391192317183822e-56
1.217596229379418693e+00,7.833986166923195826e-02,3.654321625664907256e-12,3.654321559808703068e-12,6.585620392884134238e-20,5.821334217227866141e-30,3.368715309493756770e-42,1.417627990075801936e-56
1.216759886174075156e+00,7.854583357320400749e-02,3.387178723429452793e-12,3.387178663765027089e-12,5.966442580997355923e-20,5.155003612159383519e-30,2.915806148153096622e-42,1.199346663248170161e-56
1.215924691115905176e+00,7.811511081244550125e-02,3.139540391354453235e-12,3.139540337298383573e-12,5.405606934042939199e-20,4.565194100868685879e-30,2.524006246811175721e-42,1.014794795264857872e-56
1.214971585341955596e+00,7.656811209999243861e-02,2.878589527980941918e-12,2.878589479690447142e-12,4.829049466051952075e-20,3.973564232036972225e-30,2.140501201412115294e-42,8.385087322302624279e-57
1.214138842651522721e+00,7.676918354690881463e-02,2.668092085230122884e-12,2.668092041476620064e-12,4.375350297140195052e-20,3.519344281856810408e-30,1.853222488368361695e-42,7.096602197250758799e-57
1.213307240704500911e+00,7.711716591028724976e-02,2.472969953539268839e-12,2.472969913895542211e-12,3.964372694465702813e-20,3.117218626391406495e-30,1.604638320319211654e-42,6.006816493319325668e-57
1.212476777158501884e+00,7.634210374245686825e-02,2.292101904295679565e-12,2.292101868374823878e-12,3.592085563329965695e-20,2.761193314721907987e-30,1.389518364915334286e-42,5.084980519365322865e-57
1.211529066927210518e+00,7.672402651017107278e-02,2.101519400864437438e-12,2.101519368771193226e-12,3.209324480561195428e-20,2.403983686922519446e-30,1.178872944989081415e-42,4.203976273612501951e-57
1.210701034954110522e+00,7.628404379892905762e-02,1.947791791479825577e-12,1.947791762398869023e-12,2.908095676540717414e-20,2.129672146403787217e-30,1.021020906570863927e-42,3.559709070315923643e-57
1.209874134061859507e+00,7.605295178252494126e-02,1.805298589894077367e-12,1.805298563542018936e-12,2.635205829413355619e-20,1.886766605790858039e-30,8.843819490275582593e-43,3.014531038249823460e-57
1.209048361934477400e+00,7.489992629856175033e-02,1.673219978933284403e-12,1.673219955053452940e-12,2.387983159716650802e-20,1.671659630490360510e-30,7.660951728470541880e-43,2.553148133628111517e-57
1.208106001558846287e+00,7.412916093212555679e-02,1.534053055223408738e-12,1.534053033885616388e-12,2.133779214560283486e-20,1.455784961562739540e-30,6.502247727741676610e-43,2.111973456865997858e-57
1.207282640443968491e+00,7.370274351719029171e-02,1.421802709941459290e-12,1.421802690604431050e-12,1.933702828810521070e-20,1.289968225062731217e-30,5.633613555393444648e-43,1.789179725291189401e-57
1.206460400856197657e+00,7.385417244695755001e-02,1.317759337565814024e-12,1.317759320041497772e-12,1.752431634634449144e-20,1.143102537016540132e-30,4.881443621587244300e-43,1.515899662544529353e-57
1.205639280505590660e+00,7.341839701339201996e-02,1.221323671222845725e-12,1.221323655340903647e-12,1.588194213422277156e-20,1.013014828984322626e-30,4.230066608432846216e-43,1.284511249699310179e-57
1.204819277108433617e+00,7.291011397933733207e-02,1.131940123455255547e-12,1.131940109061392206e-12,1.439386351948694253e-20,8.977820154737613443e-31,3.665927369777577996e-43,1.088569915479495053e-57
1.203883495145630977e+00,7.246588118827977654e-02,1.037763737795958952e-12,1.037763724932396304e-12,1.286356272458670526e-20,7.821029252418302120e-31,3.113051048634019478e-43,9.010903405770116781e-58
1.203065877558940455e+00,7.311476678496586779e-02,9.618054569224567623e-13,9.618054452635081929e-13,1.165894846197363176e-20,6.932208686543957662e-31,2.698384218317442840e-43,7.638286085414484582e-58
1.202249369788636724e+00,7.146823181089097254e-02,8.914034309119304960e-13,8.914034203445105606e-13,1.056742001543971416e-20,6.144746523276881204e-31,2.339155608871410306e-43,6.475516872127354165e-58
1.201433969576591432e+00,7.138700825465112143e-02,8.261516656147063077e-13,8.261516560363697173e-13,9.578336717850044585e-21,5.447045307325702470e-31,2.027926620494923727e-43,5.490398680862133438e-58
1.200503436925162148e+00,7.085165998399377274e-02,7.574031220937462253e-13,7.574031135326677088e-13,8.561078435708516391e-21,4.746469550561505950e-31,1.722794744104785433e-43,4.547335694153079315e-58
1.199690402476780271e+00,7.011906582774209140e-02,7.019553810756864577e-13,7.019553733154566039e-13,7.760229794836238351e-21,4.208048417222804232e-31,1.493852481990451957e-43,3.856519646417751180e-58
1.198878468529440244e+00,6.987341592764259590e-02,6.505649263577564135e-13,6.505649193232691010e-13,7.034487337909180306e-21,3.730916806201662641e-31,1.295447265569170628e-43,3.271033362531396995e-58
1.198067632850241537e+00,6.946057969414135003e-02,6.029351467937413987e-13,6.029351404169507227e-13,6.376790614955998446e-21,3.308074280847260445e-31,1.123491087273377824e-43,2.774759088114839948e-58
1.197142305464375500e+00,6.898099184851209931e-02,5.527542376079067459e-13,5.527542319076240981e-13,5.700282753124858454e-21,2.883384257267988031e-31,9.548390750399982719e-44,2.299425572147383333e-58
1.196333815726001060e+00,6.818450566989529837e-02,5.122828554516834138e-13,5.122828502840499485e-13,5.167633367060980043e-21,2.556910962805157625e-31,8.282496750275184775e-44,1.951051200046110326e-58
1.195526417277285036e+00,6.815342386832998200e-02,4.747737264466387604e-13,4.747737217617527272e-13,4.684886115764462608e-21,2.267533284521724486e-31,7.185058058329624956e-44,1.655651116031579879e-58
1.194720107910203222e+00,6.693538636845645928e-02,4.400101979133773548e-13,4.400101936660230136e-13,4.247354392120779189e-21,2.011021717669479316e-31,6.233575464106211038e-44,1.405140738537544430e-58
1.193799942235486578e+00,6.650570646578080058e-02,4.033854712346486826e-13,4.033854674373920197e-13,3.797256632022706531e-21,1.753324961151816961e-31,5.300017862845435075e-44,1.165077012125018343e-58
1.192995959207234780e+00,6.655180627102121049e-02,3.738478903711557299e-13,3.738478869283255627e-13,3.442830172498754775e-21,1.555175004359445061e-31,4.599023257383009410e-44,9.890415474730375748e-59
1.192193058359773294e+00,6.598182541831659753e-02,3.464727764809969353e-13,3.464727733594232909e-13,3.121573590396859901e-21,1.379498623328224572e-31,3.991093077949939994e-44,8.397021041948887253e-59
1.191391237509608070e+00,6.632428413072286033e-02,3.211019108230773110e-13,3.211019079927024937e-13,2.830374788926777683e-21,1.223738060344727527e-31,3.463826246455615737e-44,7.129954176902999178e-59
1.190476190476190688e+00,6.521618276336013653e-02,2.943731859262315404e-13,2.943731833954543819e-13,2.530777197501784340e-21,1.067218399679578708e-31,2.946293834485947952e-44,5.915099529284709730e-59
1.189676676580639025e+00,6.528876842920039447e-02,2.728170151029268411e-13,2.728170128080940162e-13,2.294832839143707080e-21,9.468356820513570111e-32,2.557536005913323591e-44,5.023800118534768327e-59
1.188878235858101595e+00,6.517474181721362447e-02,2.528392738031698670e-13,2.528392717222239664e-13,2.080945926888056184e-21,8.400811566690867920e-32,2.220268464042319766e-44,4.267302202863748093e-59
1.188080866149276549e+00,6.457195553810865518e-02,2.343244366988963694e-13,2.343244348118472791e-13,1.887049074540857626e-21,7.454065838127851965e-32,1.927645954720892801e-44,3.625143378787698982e-59
1.187284565300650963e+00,6.336116704774273634e-02,2.171654260552311692e-13,2.171654243439619980e-13,1.711269135697537872e-21,6.614402164320826020e-32,1.673736594888170622e-44,3.079978631874641304e-59
1.186375813241484778e+00,6.371578350837842075e-02,1.990883467311553087e-13,1.990883452007633098e-13,1.530392013331919041e-21,5.770380467895741580e-32,1.424395823747822684e-44,2.556944182941715600e-59
1.185581795582751674e+00,6.276527120883541866e-02,1.845097664654494594e-13,1.845097650775267244e-13,1.387922738481912136e-21,5.121018674845727577e-32,1.237006921302651315e-44,2.172963440996340793e-59
1.184788840053506709e+00,6.243766247136647851e-02,1.709988582088881912e-13,1.709988569501343235e-13,1.258753851081839329e-21,4.544998867783119843e-32,1.074364537948135997e-44,1.846861281933346696e-59
1.183996944524014161e+00,6.214810779951109726e-02,1.584774525291215244e-13,1.584774513874811893e-13,1.141640367176082990e-21,4.034007907817744176e-32,9.331883516399319821e-45,1.569881260216646393e-59
1.183093216296155159e+00,6.175845044357910346e-02,1.452862171278997964e-13,1.452862161067839528e-13,1.021115837622183823e-21,3.520233425083586743e-32,7.944988906005835489e-45,1.304008118382034760e-59
1.182303585049580441e+00,6.163391649622696616e-02,1.346479908272636463e-13,1.346479899010918449e-13,9.261717794721691588e-22,3.124850839953304916e-32,6.902281042010667793e-45,1.108718663067477954e-59
1.181515007146260121e+00,6.058033842401059493e-02,1.247889209299314837e-13,1.247889200898503069e-13,8.400811705437596540e-22,2.774040392750472122e-32,5.996945821457815551e-45,9.427858328480603148e-60
1.180727480479908609e+00,6.096313283245385212e-02,1.156519492734901879e-13,1.156519485114740048e-13,7.620161797039281851e-22,2.462759278230850020e-32,5.210816330679311643e-45,8.017802418638897121e-60
1.179828734538534762e+00,5.932765396993703449e-02,1.060262403565918106e-13,1.060262396749245942e-13,6.816672196803750392e-22,2.149701960939646726e-32,4.438235795437367272e-45,6.663593675647144746e-60
1.179043453456308788e+00,5.890564432806402045e-02,9.826350181044802392e-14,9.826350119208443394e-14,6.183635970325613496e-22,1.908721710666291109e-32,3.857161324661207489e-45,5.668383356753620254e-60
1.178259217027745942e+00,5.880120504479339344e-02,9.106933242876747644e-14,9.106933186781142761e-14,5.609560573957721877e-22,1.694855893098912238e-32,3.352458571641453297e-45,4.822369526856072620e-60
1.177476023169689689e+00,5.811612052398012346e-02,8.440208852122978513e-14,8.440208801233588022e-14,5.088939061242657400e-22,1.505042554923321941e-32,2.914051547068737509e-45,4.103101951390825944e-60
1.176693869804517067e+00,5.756337048558497760e-02,7.822317522205342350e-14,7.822317476037539338e-14,4.616780192219778628e-22,1.336566750291387160e-32,2.533198620190453461e-45,3.491521047333311940e-60
1.175801251659396973e+00,5.694555745387482742e-02,7.171375289381139969e-14,7.171375248073854830e-14,4.130728475345640876e-22,1.167075095170674274e-32,2.158730033676434892e-45,2.903788158869529211e-60
1.175021320951388226e+00,5.655009164507894537e-02,6.646416635635286497e-14,6.646416598158028338e-14,3.747725758835344169e-22,1.036564247253530285e-32,1.876947994296484664e-45,2.471584828093025491e-60
1.174242424242424310e+00,5.645229945426047391e-02,6.159906757217100806e-14,6.159906723213675578e-14,3.400342621579254715e-22,9.207031396598895799e-33,1.632091019519767059e-45,2.103955720534543816e-60
1.173464559477618963e+00,5.565608541196193082e-02,5.709029153155558553e-14,5.709029122302987669e-14,3.085256894688457691e-22,8.178412857107792155e-33,1.419301783588489514e-45,1.791216735559723662e-60
1.172576832151300152e+00,5.498193839886544171e-02,5.234032286335799426e-14,5.234032258727231581e-14,2.760856768134153652e-22,7.143322196681647534e-33,1.209998590123315844e-45,1.490518572666796081e-60
1.171801171801171826e+00,5.433954462714167544e-02,4.850964582311683091e-14,4.850964557259692902e-14,2.505199059534891524e-22,6.346079139788057517e-33,1.052439650956811945e-45,1.269278794348925872e-60
1.171026536972329612e+00,5.423131918088062303e-02,4.495951404433563398e-14,4.495951381700678489e-14,2.273288508752852546e-22,5.638152722608623264e-33,9.154777657450963997e-46,1.081003430971845499e-60
1.170252925632314200e+00,5.407849318316346882e-02,4.166937537961939307e-14,4.166937517332811379e-14,2.062912851168391513e-22,5.009499365216613877e-33,7.964099343908677301e-46,9.207622779876085602e-61
1.169480335754031985e+00,5.343122564841156635e-02,3.862018313386510346e-14,3.862018294665844576e-14,1.872066488233359600e-22,4.451208991085045877e-33,6.928892315992913925e-46,7.843652527627961042e-61
1.168598624069361991e+00,5.351332169822679841e-02,3.540784515737147183e-14,3.540784498981694856e-14,1.675545187855880811e-22,3.889222796116129035e-33,5.910154739179149334e-46,6.531362947001845994e-61
1.167828216236579397e+00,5.293195404283258104e-02,3.281718244376124627e-14,3.281718229169709234e-14,1.520641541279825225e-22,3.456230209067727057e-33,5.142899472677279553e-46,5.565222683332919973e-61
1.167058823529411704e+00,5.275699551141149052e-02,3.041622324024138163e-14,3.041622310223098668e-14,1.380103919063943082e-22,3.071629042744614446e-33,4.475643788491426762e-46,4.742546535849756882e-61
